time,neg60pA,neg30pA,0pA,30pA,60pA,90pA,120pA,150pA,180pA,210pA,240pA
1.0845,-0.06758,-0.066766,-0.063901,-0.060468,-0.057044,-0.05321,-0.049471,-0.046125,-0.044799,-0.055661,-0.042879
1.0846,-0.067577,-0.06676,-0.06392,-0.060446,-0.057029,-0.053213,-0.049461,-0.046122,-0.044793,-0.055661,-0.042891
1.0846,-0.067577,-0.066748,-0.06391,-0.060431,-0.057026,-0.053213,-0.049464,-0.046143,-0.044781,-0.055655,-0.042876
1.0847,-0.067595,-0.066757,-0.063892,-0.060434,-0.057029,-0.05321,-0.049468,-0.046156,-0.044778,-0.055673,-0.042876
1.0847,-0.067595,-0.066772,-0.063892,-0.060446,-0.057026,-0.053195,-0.049468,-0.046159,-0.044772,-0.055667,-0.042879
1.0848,-0.067602,-0.066772,-0.063898,-0.060455,-0.057038,-0.053189,-0.049464,-0.04614,-0.04479,-0.055661,-0.04287
1.0848,-0.067586,-0.066766,-0.063907,-0.060449,-0.057044,-0.053185,-0.049443,-0.046131,-0.044799,-0.055658,-0.042861
1.0849,-0.067571,-0.066766,-0.06392,-0.060428,-0.057041,-0.053192,-0.049425,-0.04611,-0.044808,-0.055651,-0.042818
1.0849,-0.067559,-0.066775,-0.063914,-0.060416,-0.057026,-0.053201,-0.049413,-0.046101,-0.044802,-0.055658,-0.042787
1.085,-0.067544,-0.066778,-0.063904,-0.060416,-0.056995,-0.05321,-0.049425,-0.046089,-0.044793,-0.055655,-0.042781
1.085,-0.067544,-0.066775,-0.06391,-0.0604,-0.056992,-0.053201,-0.049458,-0.046095,-0.044781,-0.055651,-0.042793
1.0851,-0.067541,-0.066763,-0.06391,-0.060407,-0.057001,-0.053201,-0.049474,-0.046104,-0.044778,-0.055642,-0.042821
1.0851,-0.067547,-0.066757,-0.063926,-0.060416,-0.057014,-0.053198,-0.049489,-0.046107,-0.044802,-0.055639,-0.042815
1.0852,-0.067568,-0.06676,-0.063923,-0.060416,-0.057023,-0.053189,-0.049495,-0.046107,-0.044833,-0.055639,-0.042796
1.0852,-0.067577,-0.066757,-0.06392,-0.06041,-0.057026,-0.053189,-0.049504,-0.046082,-0.044836,-0.055639,-0.042775
1.0853,-0.067568,-0.06676,-0.063923,-0.060413,-0.057023,-0.053195,-0.049495,-0.046067,-0.04483,-0.055642,-0.042748
1.0853,-0.067562,-0.066757,-0.06392,-0.06041,-0.057011,-0.05321,-0.049483,-0.046049,-0.044823,-0.055648,-0.042735
1.0854,-0.067547,-0.066748,-0.063914,-0.06041,-0.05702,-0.053225,-0.049477,-0.046049,-0.04482,-0.055639,-0.042738
1.0854,-0.067547,-0.066754,-0.06391,-0.060407,-0.057044,-0.053237,-0.049458,-0.046049,-0.04483,-0.055648,-0.042754
1.0855,-0.067565,-0.066754,-0.063895,-0.060404,-0.057047,-0.053237,-0.049461,-0.046037,-0.044833,-0.055655,-0.042757
1.0855,-0.067577,-0.066754,-0.063895,-0.060385,-0.057041,-0.053237,-0.049468,-0.04604,-0.044826,-0.055651,-0.042751
1.0856,-0.067574,-0.066751,-0.063889,-0.060388,-0.057008,-0.05325,-0.049474,-0.046052,-0.044839,-0.055627,-0.042738
1.0856,-0.067577,-0.066757,-0.063883,-0.060379,-0.056995,-0.05325,-0.049504,-0.046052,-0.044839,-0.055618,-0.042748
1.0857,-0.067586,-0.06676,-0.063892,-0.0604,-0.056995,-0.053243,-0.049507,-0.046052,-0.044839,-0.055627,-0.042742
1.0857,-0.067586,-0.066763,-0.063907,-0.060413,-0.056995,-0.053237,-0.049519,-0.04604,-0.044842,-0.055639,-0.04272
1.0857,-0.067586,-0.066784,-0.063917,-0.060416,-0.056992,-0.053234,-0.049519,-0.046034,-0.044854,-0.055658,-0.042705
1.0858,-0.067592,-0.06679,-0.063926,-0.060428,-0.056995,-0.053228,-0.049532,-0.046031,-0.044851,-0.055679,-0.042705
1.0859,-0.067602,-0.06679,-0.063917,-0.060425,-0.056986,-0.053225,-0.049565,-0.046018,-0.044857,-0.055685,-0.042687
1.0859,-0.067605,-0.06679,-0.063914,-0.060428,-0.056995,-0.053219,-0.04958,-0.046034,-0.04486,-0.055679,-0.042674
1.0859,-0.067611,-0.066803,-0.063904,-0.060422,-0.057011,-0.053225,-0.049574,-0.046058,-0.044857,-0.05567,-0.042677
1.086,-0.067583,-0.066781,-0.063898,-0.060425,-0.057014,-0.053225,-0.049556,-0.046076,-0.044836,-0.055664,-0.04269
1.0861,-0.067599,-0.066766,-0.063892,-0.060425,-0.057023,-0.053219,-0.049538,-0.046089,-0.044793,-0.055658,-0.042693
1.0861,-0.067614,-0.06676,-0.063898,-0.060416,-0.057011,-0.053216,-0.049535,-0.046098,-0.044775,-0.055664,-0.042693
1.0861,-0.067617,-0.066757,-0.063904,-0.060416,-0.057035,-0.053219,-0.049547,-0.046101,-0.044799,-0.055658,-0.042693
1.0862,-0.067599,-0.066772,-0.063892,-0.060404,-0.057053,-0.053216,-0.049544,-0.046131,-0.044823,-0.055655,-0.04269
1.0863,-0.067568,-0.066784,-0.063889,-0.0604,-0.057066,-0.053213,-0.049538,-0.046143,-0.044833,-0.055661,-0.042708
1.0863,-0.067544,-0.066784,-0.063883,-0.060397,-0.057072,-0.05321,-0.049529,-0.04614,-0.044833,-0.05567,-0.042717
1.0863,-0.06755,-0.066784,-0.063877,-0.060404,-0.057063,-0.053213,-0.049522,-0.046116,-0.044833,-0.055682,-0.042738
1.0864,-0.067562,-0.066766,-0.063862,-0.060425,-0.057053,-0.053201,-0.049516,-0.046101,-0.044863,-0.055679,-0.042754
1.0865,-0.067568,-0.066766,-0.063853,-0.060416,-0.057056,-0.053189,-0.049516,-0.046098,-0.044888,-0.055667,-0.042748
1.0865,-0.067562,-0.066754,-0.063846,-0.06041,-0.057063,-0.053195,-0.049522,-0.046092,-0.044906,-0.055648,-0.042708
1.0865,-0.067553,-0.066739,-0.06384,-0.060394,-0.057056,-0.053201,-0.049529,-0.046082,-0.044912,-0.055639,-0.042671
1.0866,-0.067568,-0.066742,-0.063843,-0.060394,-0.057063,-0.053201,-0.049525,-0.046089,-0.044903,-0.055639,-0.042662
1.0867,-0.067574,-0.066742,-0.063846,-0.060407,-0.057069,-0.053189,-0.049489,-0.046082,-0.0449,-0.055642,-0.042668
1.0867,-0.067553,-0.066735,-0.063865,-0.060416,-0.057075,-0.053185,-0.049471,-0.046049,-0.044894,-0.055639,-0.042684
1.0868,-0.067534,-0.066742,-0.063883,-0.06041,-0.057084,-0.053195,-0.049449,-0.046021,-0.044884,-0.055645,-0.042705
1.0868,-0.067519,-0.066754,-0.063895,-0.060397,-0.057075,-0.05321,-0.049452,-0.045985,-0.044894,-0.055648,-0.042729
1.0869,-0.067519,-0.066763,-0.063886,-0.060379,-0.057069,-0.05321,-0.049489,-0.045985,-0.044897,-0.055655,-0.042708
1.0869,-0.067519,-0.066772,-0.063856,-0.060367,-0.057066,-0.053204,-0.049535,-0.046015,-0.044881,-0.055648,-0.042693
1.087,-0.067519,-0.066787,-0.063819,-0.060349,-0.057047,-0.053192,-0.04958,-0.046046,-0.044872,-0.055642,-0.042656
1.087,-0.067519,-0.0668,-0.063831,-0.060349,-0.057029,-0.053189,-0.049608,-0.046073,-0.044863,-0.055633,-0.042616
1.0871,-0.067519,-0.066803,-0.063843,-0.060367,-0.057014,-0.053176,-0.049632,-0.046082,-0.044845,-0.055639,-0.042586
1.0871,-0.067534,-0.066796,-0.063856,-0.060364,-0.057014,-0.053155,-0.049645,-0.046079,-0.044817,-0.055642,-0.042568
1.0872,-0.067519,-0.06679,-0.063856,-0.060367,-0.057005,-0.053149,-0.049645,-0.046058,-0.044787,-0.055633,-0.04254
1.0872,-0.067519,-0.0668,-0.063849,-0.060361,-0.057001,-0.053158,-0.04962,-0.046034,-0.044787,-0.055606,-0.042525
1.0873,-0.067534,-0.06679,-0.063846,-0.060355,-0.056992,-0.053167,-0.049599,-0.046015,-0.044811,-0.055584,-0.042534
1.0873,-0.067544,-0.066809,-0.063849,-0.060361,-0.057017,-0.053164,-0.049571,-0.045991,-0.044836,-0.055594,-0.042552
1.0874,-0.067544,-0.066793,-0.063853,-0.060367,-0.057041,-0.053158,-0.049565,-0.045994,-0.044842,-0.05559,-0.042534
1.0874,-0.067547,-0.066806,-0.063853,-0.060376,-0.057056,-0.053152,-0.049565,-0.046015,-0.044851,-0.055569,-0.04251
1.0875,-0.067553,-0.066806,-0.063853,-0.060367,-0.057056,-0.053152,-0.049571,-0.046061,-0.044836,-0.055557,-0.042461
1.0875,-0.067562,-0.066812,-0.063856,-0.060352,-0.057044,-0.053149,-0.049596,-0.046089,-0.044826,-0.055542,-0.042433
1.0876,-0.067568,-0.066806,-0.063837,-0.060333,-0.057035,-0.053149,-0.049611,-0.046095,-0.044842,-0.055536,-0.042427
1.0876,-0.067544,-0.066809,-0.06381,-0.060324,-0.057029,-0.053143,-0.04962,-0.046092,-0.044851,-0.055536,-0.042427
1.0877,-0.067519,-0.06679,-0.063804,-0.060327,-0.057017,-0.05314,-0.049641,-0.046082,-0.044869,-0.05552,-0.042421
1.0877,-0.067519,-0.066772,-0.063801,-0.06033,-0.057011,-0.053124,-0.049638,-0.046089,-0.044848,-0.055511,-0.042421
1.0878,-0.067519,-0.066784,-0.063804,-0.060349,-0.057001,-0.053109,-0.049626,-0.046095,-0.044814,-0.055499,-0.042424
1.0878,-0.067544,-0.066803,-0.063819,-0.060361,-0.057005,-0.053091,-0.049632,-0.046107,-0.044802,-0.055474,-0.042415
1.0878,-0.067568,-0.066818,-0.063843,-0.060358,-0.057008,-0.053094,-0.04962,-0.046125,-0.044805,-0.055478,-0.042387
1.0879,-0.067583,-0.066824,-0.063859,-0.060346,-0.057005,-0.0531,-0.049602,-0.046162,-0.044805,-0.055478,-0.042372
1.088,-0.067589,-0.066827,-0.063883,-0.060349,-0.056995,-0.053091,-0.049577,-0.04618,-0.044817,-0.05549,-0.042384
1.088,-0.067571,-0.066812,-0.063901,-0.060361,-0.056986,-0.05307,-0.049562,-0.04618,-0.044823,-0.055493,-0.042415
1.088,-0.067571,-0.066815,-0.063895,-0.060367,-0.056968,-0.053066,-0.049562,-0.046168,-0.044808,-0.055499,-0.042449
1.0881,-0.067568,-0.066818,-0.063883,-0.060367,-0.056956,-0.053079,-0.049577,-0.04614,-0.044775,-0.055511,-0.042479
1.0882,-0.06758,-0.066812,-0.063862,-0.060361,-0.056962,-0.053082,-0.049587,-0.046107,-0.044769,-0.055499,-0.042494
1.0882,-0.06758,-0.066806,-0.063837,-0.060349,-0.056956,-0.053085,-0.049583,-0.046076,-0.044741,-0.055481,-0.04251
1.0882,-0.067565,-0.066784,-0.063813,-0.060333,-0.056934,-0.0531,-0.049593,-0.046061,-0.044726,-0.055459,-0.042516
1.0883,-0.06755,-0.06679,-0.063807,-0.06033,-0.056925,-0.053103,-0.049602,-0.046061,-0.044707,-0.055453,-0.042528
1.0884,-0.067562,-0.066784,-0.063819,-0.060339,-0.056925,-0.053091,-0.049611,-0.046061,-0.044701,-0.055462,-0.042537
1.0884,-0.067568,-0.066809,-0.063843,-0.060346,-0.056937,-0.0531,-0.049617,-0.046064,-0.044714,-0.055484,-0.042525
1.0884,-0.067568,-0.066824,-0.063837,-0.060339,-0.056953,-0.053091,-0.04962,-0.046067,-0.044735,-0.055468,-0.042525
1.0885,-0.067568,-0.066839,-0.063813,-0.060318,-0.056971,-0.053076,-0.049617,-0.046055,-0.044756,-0.05545,-0.04254
1.0886,-0.067568,-0.066836,-0.063804,-0.06033,-0.056983,-0.053066,-0.049608,-0.04604,-0.044765,-0.055423,-0.042549
1.0886,-0.067583,-0.066821,-0.063801,-0.060349,-0.056998,-0.053079,-0.049608,-0.046034,-0.044759,-0.055404,-0.042564
1.0887,-0.067592,-0.066827,-0.063819,-0.060358,-0.057001,-0.053091,-0.049608,-0.046034,-0.04475,-0.055392,-0.042577
1.0887,-0.067589,-0.066833,-0.063831,-0.060358,-0.057017,-0.053103,-0.049605,-0.046043,-0.044759,-0.055401,-0.042604
1.0888,-0.067583,-0.066836,-0.063846,-0.060358,-0.057008,-0.053109,-0.049599,-0.046046,-0.044787,-0.05542,-0.042613
1.0888,-0.067583,-0.066851,-0.063843,-0.060355,-0.057005,-0.0531,-0.049583,-0.046058,-0.04479,-0.05542,-0.042592
1.0889,-0.067577,-0.066864,-0.063834,-0.060361,-0.056995,-0.053109,-0.049574,-0.046101,-0.044781,-0.055407,-0.042592
1.0889,-0.067589,-0.066851,-0.063816,-0.06037,-0.056995,-0.053115,-0.049587,-0.046107,-0.044756,-0.055392,-0.04261
1.089,-0.067592,-0.066845,-0.063795,-0.06037,-0.056989,-0.053118,-0.049608,-0.046113,-0.044741,-0.055377,-0.042635
1.089,-0.067599,-0.066848,-0.063804,-0.060373,-0.057001,-0.053134,-0.049635,-0.046122,-0.044738,-0.055362,-0.042632
1.0891,-0.067602,-0.066836,-0.063819,-0.060373,-0.057014,-0.05314,-0.049629,-0.046095,-0.044732,-0.05534,-0.042619
1.0891,-0.067614,-0.066836,-0.063828,-0.060379,-0.056998,-0.05314,-0.049629,-0.046092,-0.044723,-0.055331,-0.042607
1.0892,-0.067611,-0.066839,-0.063831,-0.060385,-0.056965,-0.05314,-0.049605,-0.046107,-0.044723,-0.055319,-0.042589
1.0892,-0.067611,-0.066851,-0.063828,-0.060382,-0.056953,-0.053131,-0.049605,-0.046131,-0.044726,-0.055328,-0.042577
1.0893,-0.067611,-0.066851,-0.063831,-0.06037,-0.056965,-0.053103,-0.049599,-0.04614,-0.044741,-0.055313,-0.042552
1.0893,-0.067617,-0.066839,-0.063822,-0.060388,-0.056983,-0.0531,-0.049614,-0.046134,-0.044741,-0.055291,-0.042543
1.0894,-0.06762,-0.066836,-0.063831,-0.060416,-0.05698,-0.053097,-0.049632,-0.046113,-0.044738,-0.055276,-0.042543
1.0894,-0.067617,-0.066839,-0.063831,-0.06044,-0.056971,-0.053091,-0.049638,-0.046082,-0.044729,-0.055279,-0.042543
1.0895,-0.067626,-0.066842,-0.06381,-0.060462,-0.056977,-0.053091,-0.049635,-0.046064,-0.04472,-0.055279,-0.042571
1.0895,-0.067626,-0.066839,-0.063795,-0.060452,-0.056983,-0.053091,-0.049641,-0.04607,-0.044711,-0.055276,-0.042592
1.0896,-0.067617,-0.066839,-0.063776,-0.060437,-0.056989,-0.053097,-0.049626,-0.046064,-0.044707,-0.055264,-0.042586
1.0896,-0.067605,-0.066839,-0.063773,-0.060394,-0.056995,-0.053097,-0.049623,-0.046055,-0.04472,-0.055249,-0.042558
1.0897,-0.067583,-0.066851,-0.063779,-0.060352,-0.057001,-0.053103,-0.049614,-0.046034,-0.044738,-0.055224,-0.042519
1.0897,-0.067571,-0.06687,-0.063785,-0.060339,-0.057026,-0.053112,-0.049593,-0.046015,-0.044735,-0.055203,-0.042476
1.0897,-0.067577,-0.066885,-0.063788,-0.060349,-0.057017,-0.053118,-0.049571,-0.046009,-0.044717,-0.055185,-0.042449
1.0898,-0.067595,-0.066885,-0.063798,-0.060361,-0.056998,-0.053115,-0.049553,-0.046034,-0.044704,-0.055163,-0.042439
1.0899,-0.06758,-0.066867,-0.063813,-0.060364,-0.056995,-0.0531,-0.049547,-0.046064,-0.044677,-0.055148,-0.042445
1.0899,-0.067589,-0.066848,-0.063825,-0.060352,-0.056986,-0.053085,-0.049565,-0.046082,-0.044668,-0.055148,-0.042464
1.0899,-0.067586,-0.066809,-0.063822,-0.060339,-0.056989,-0.053076,-0.049571,-0.046082,-0.044659,-0.055157,-0.042464
1.09,-0.067595,-0.066784,-0.063819,-0.060352,-0.05698,-0.053066,-0.049577,-0.046067,-0.044677,-0.055154,-0.042485
1.0901,-0.067611,-0.066775,-0.063822,-0.060367,-0.056968,-0.053051,-0.049587,-0.046046,-0.044698,-0.055145,-0.0425
1.0901,-0.067617,-0.066787,-0.063837,-0.060364,-0.056962,-0.053042,-0.049605,-0.046046,-0.044695,-0.05513,-0.04251
1.0901,-0.067623,-0.066815,-0.063843,-0.060367,-0.05695,-0.053051,-0.049596,-0.046046,-0.044674,-0.05512,-0.042503
1.0902,-0.067617,-0.066839,-0.063837,-0.06037,-0.05694,-0.053045,-0.049587,-0.04604,-0.044628,-0.055105,-0.042479
1.0903,-0.067629,-0.066839,-0.063825,-0.060379,-0.056943,-0.05306,-0.049596,-0.04604,-0.044598,-0.05509,-0.042455
1.0903,-0.067644,-0.066839,-0.063822,-0.060394,-0.056947,-0.05307,-0.049605,-0.046058,-0.044576,-0.05509,-0.042427
1.0903,-0.067644,-0.06683,-0.06381,-0.060388,-0.05695,-0.053066,-0.04962,-0.046073,-0.044561,-0.055084,-0.042424
1.0904,-0.067635,-0.066818,-0.063801,-0.060382,-0.05695,-0.053063,-0.049611,-0.046061,-0.044582,-0.055084,-0.042433
1.0905,-0.067647,-0.066812,-0.063795,-0.060376,-0.056962,-0.053063,-0.049605,-0.046061,-0.044613,-0.05509,-0.042458
1.0905,-0.067663,-0.06679,-0.063795,-0.060379,-0.056968,-0.053063,-0.049583,-0.046049,-0.044622,-0.055069,-0.042473
1.0905,-0.067669,-0.066778,-0.063798,-0.060379,-0.056968,-0.053076,-0.049562,-0.046046,-0.044616,-0.055044,-0.042482
1.0906,-0.067678,-0.066772,-0.063804,-0.060382,-0.056956,-0.053088,-0.049532,-0.046034,-0.044604,-0.05505,-0.042491
1.0907,-0.067678,-0.066778,-0.063801,-0.06037,-0.056959,-0.053109,-0.049513,-0.046034,-0.044592,-0.055041,-0.042503
1.0907,-0.067687,-0.066778,-0.063795,-0.060364,-0.056953,-0.053091,-0.049519,-0.046034,-0.044585,-0.055035,-0.042494
1.0908,-0.067699,-0.066778,-0.063785,-0.060361,-0.056947,-0.053085,-0.049507,-0.046031,-0.04457,-0.055035,-0.042494
1.0908,-0.067705,-0.0668,-0.063773,-0.060367,-0.056925,-0.053079,-0.049495,-0.046031,-0.044561,-0.055032,-0.042476
1.0909,-0.067684,-0.066815,-0.063782,-0.060379,-0.05691,-0.053073,-0.049474,-0.046046,-0.04454,-0.05502,-0.042461
1.0909,-0.067687,-0.066818,-0.063813,-0.060391,-0.05691,-0.053066,-0.049458,-0.046052,-0.044521,-0.055004,-0.042452
1.091,-0.067687,-0.066815,-0.063831,-0.060394,-0.056907,-0.053091,-0.049443,-0.046055,-0.044503,-0.054989,-0.042461
1.091,-0.067693,-0.066809,-0.063834,-0.060376,-0.056892,-0.053091,-0.049434,-0.046049,-0.044503,-0.054971,-0.04247
1.0911,-0.067724,-0.066806,-0.063834,-0.060361,-0.056895,-0.053091,-0.04944,-0.046034,-0.044515,-0.054956,-0.042473
1.0911,-0.067754,-0.066806,-0.063816,-0.060349,-0.056904,-0.053079,-0.049443,-0.046028,-0.044537,-0.054943,-0.04247
1.0912,-0.067776,-0.066815,-0.063807,-0.060333,-0.056922,-0.053057,-0.049464,-0.046037,-0.044555,-0.054937,-0.042464
1.0912,-0.067788,-0.066827,-0.063801,-0.060333,-0.05695,-0.053048,-0.049486,-0.04604,-0.044576,-0.054925,-0.042452
1.0913,-0.067797,-0.066833,-0.063807,-0.060339,-0.056965,-0.053033,-0.049498,-0.046037,-0.044592,-0.054916,-0.042439
1.0913,-0.067806,-0.066818,-0.063837,-0.060336,-0.056962,-0.052993,-0.049516,-0.046037,-0.044601,-0.054895,-0.042427
1.0914,-0.067815,-0.0668,-0.063874,-0.060346,-0.05695,-0.05299,-0.04951,-0.046034,-0.044613,-0.054882,-0.042418
1.0914,-0.067818,-0.0668,-0.063892,-0.060364,-0.056937,-0.052993,-0.049507,-0.046021,-0.044604,-0.054882,-0.042409
1.0915,-0.067806,-0.0668,-0.063901,-0.060382,-0.056922,-0.052993,-0.049513,-0.046024,-0.044616,-0.054895,-0.042412
1.0915,-0.067797,-0.066803,-0.063904,-0.060391,-0.056913,-0.052993,-0.049516,-0.046015,-0.044622,-0.054907,-0.04243
1.0916,-0.067788,-0.066803,-0.063895,-0.060382,-0.056907,-0.052993,-0.049538,-0.046009,-0.044628,-0.054901,-0.042449
1.0916,-0.067794,-0.06683,-0.063883,-0.060361,-0.056919,-0.053008,-0.049556,-0.045997,-0.044616,-0.054876,-0.042476
1.0917,-0.067788,-0.066833,-0.063871,-0.060349,-0.056937,-0.05303,-0.049568,-0.045985,-0.04461,-0.054849,-0.042476
1.0917,-0.067772,-0.066839,-0.063846,-0.060346,-0.056974,-0.053054,-0.04959,-0.045988,-0.044628,-0.054815,-0.042461
1.0918,-0.067763,-0.066839,-0.063837,-0.060352,-0.056983,-0.053082,-0.049596,-0.046018,-0.044613,-0.054776,-0.042421
1.0918,-0.067766,-0.066848,-0.063822,-0.060367,-0.056998,-0.053085,-0.049599,-0.046034,-0.044607,-0.054727,-0.042418
1.0918,-0.067769,-0.066839,-0.063807,-0.060373,-0.056998,-0.053066,-0.049605,-0.04604,-0.044607,-0.054727,-0.042424
1.0919,-0.067763,-0.06683,-0.063804,-0.060367,-0.056998,-0.053063,-0.049602,-0.046034,-0.044598,-0.054727,-0.042424
1.092,-0.067766,-0.066824,-0.063807,-0.060376,-0.05698,-0.053073,-0.049596,-0.046024,-0.044588,-0.05476,-0.04243
1.092,-0.067769,-0.066827,-0.063813,-0.060391,-0.056977,-0.053091,-0.049599,-0.046028,-0.04457,-0.054763,-0.042439
1.092,-0.067788,-0.066833,-0.063801,-0.060376,-0.056971,-0.053088,-0.049583,-0.046021,-0.044564,-0.054763,-0.042442
1.0921,-0.0678,-0.066827,-0.063791,-0.060367,-0.056974,-0.053085,-0.049565,-0.046003,-0.044576,-0.05476,-0.042458
1.0922,-0.067812,-0.066818,-0.063788,-0.060361,-0.05698,-0.053082,-0.049556,-0.04597,-0.044567,-0.054727,-0.042445
1.0922,-0.067809,-0.066806,-0.063782,-0.060346,-0.056977,-0.053091,-0.04955,-0.045954,-0.044558,-0.054727,-0.042442
1.0922,-0.067809,-0.06679,-0.063782,-0.060333,-0.056974,-0.0531,-0.049553,-0.045948,-0.044555,-0.054727,-0.042433
1.0923,-0.067806,-0.066803,-0.063776,-0.060327,-0.056974,-0.053091,-0.04955,-0.045954,-0.044558,-0.054727,-0.042415
1.0924,-0.067806,-0.066806,-0.063764,-0.060318,-0.056992,-0.053091,-0.049547,-0.04596,-0.044561,-0.054727,-0.042397
1.0924,-0.067812,-0.06679,-0.063755,-0.060327,-0.056998,-0.053076,-0.04955,-0.045966,-0.044585,-0.054727,-0.042378
1.0924,-0.067803,-0.066778,-0.063727,-0.060312,-0.057014,-0.05306,-0.049562,-0.045945,-0.044604,-0.054724,-0.042351
1.0925,-0.0678,-0.066772,-0.063712,-0.0603,-0.057029,-0.053057,-0.049559,-0.045924,-0.044619,-0.054693,-0.042323
1.0926,-0.0678,-0.066778,-0.063718,-0.060306,-0.057044,-0.053066,-0.049547,-0.045908,-0.044646,-0.054654,-0.042293
1.0926,-0.067812,-0.066781,-0.063727,-0.06033,-0.057066,-0.053066,-0.049556,-0.045912,-0.044668,-0.054608,-0.042265
1.0927,-0.067812,-0.066778,-0.063721,-0.060333,-0.057066,-0.05307,-0.049547,-0.045918,-0.044689,-0.05458,-0.042265
1.0927,-0.067815,-0.06679,-0.063743,-0.060333,-0.057041,-0.053063,-0.049541,-0.045924,-0.044695,-0.054577,-0.042241
1.0928,-0.067803,-0.066812,-0.06377,-0.060336,-0.057017,-0.053042,-0.049547,-0.045915,-0.044671,-0.054556,-0.042217
1.0928,-0.067785,-0.066839,-0.06377,-0.060333,-0.056995,-0.053042,-0.04955,-0.045915,-0.044628,-0.054522,-0.04221
1.0929,-0.06776,-0.066858,-0.063779,-0.060321,-0.056989,-0.053042,-0.049538,-0.045893,-0.044588,-0.054483,-0.042189
1.0929,-0.067772,-0.06687,-0.063782,-0.060318,-0.056998,-0.053036,-0.049525,-0.04589,-0.044595,-0.054464,-0.042168
1.093,-0.067779,-0.066851,-0.063795,-0.060315,-0.057001,-0.053042,-0.049541,-0.04589,-0.044619,-0.054467,-0.042143
1.093,-0.067806,-0.066839,-0.063795,-0.060303,-0.056977,-0.053042,-0.049565,-0.045899,-0.044631,-0.054473,-0.042131
1.0931,-0.067806,-0.066824,-0.063795,-0.060303,-0.056953,-0.05303,-0.049577,-0.04589,-0.044628,-0.05448,-0.042125
1.0931,-0.067812,-0.06683,-0.063798,-0.0603,-0.05694,-0.05303,-0.049596,-0.045908,-0.044604,-0.054473,-0.042131
1.0932,-0.067818,-0.066821,-0.063795,-0.060315,-0.05695,-0.053027,-0.04958,-0.045936,-0.044555,-0.054458,-0.042122
1.0932,-0.067815,-0.066815,-0.063785,-0.060333,-0.05695,-0.053042,-0.049571,-0.045979,-0.044521,-0.054452,-0.042098
1.0933,-0.067812,-0.066809,-0.063773,-0.060327,-0.056959,-0.053027,-0.049547,-0.046006,-0.044524,-0.054455,-0.042061
1.0933,-0.067812,-0.066833,-0.063758,-0.060297,-0.056953,-0.053015,-0.049538,-0.046009,-0.04454,-0.054443,-0.042046
1.0934,-0.067809,-0.066854,-0.063743,-0.060272,-0.05695,-0.052993,-0.049535,-0.045997,-0.044558,-0.054434,-0.042027
1.0934,-0.067812,-0.066864,-0.063724,-0.060272,-0.056934,-0.052993,-0.049547,-0.046,-0.044573,-0.054419,-0.042006
1.0935,-0.067818,-0.066858,-0.063721,-0.060297,-0.056931,-0.053015,-0.049571,-0.045997,-0.044576,-0.054422,-0.041994
1.0935,-0.067821,-0.066845,-0.063733,-0.060312,-0.056925,-0.053018,-0.04959,-0.045985,-0.044579,-0.054428,-0.041957
1.0936,-0.067821,-0.066821,-0.06374,-0.060321,-0.056934,-0.053027,-0.049599,-0.045957,-0.044579,-0.054422,-0.041945
1.0936,-0.067834,-0.0668,-0.063752,-0.060321,-0.056947,-0.053042,-0.049593,-0.045951,-0.044588,-0.054409,-0.041954
1.0937,-0.06783,-0.066784,-0.063773,-0.060327,-0.056962,-0.053045,-0.04959,-0.045951,-0.04461,-0.054394,-0.041957
1.0937,-0.067837,-0.066784,-0.063795,-0.060324,-0.056965,-0.053051,-0.049583,-0.045957,-0.044637,-0.054385,-0.041957
1.0938,-0.067843,-0.066784,-0.063804,-0.060324,-0.056959,-0.053082,-0.049587,-0.045976,-0.044668,-0.054385,-0.041966
1.0938,-0.067852,-0.066766,-0.063801,-0.060327,-0.056956,-0.053091,-0.049574,-0.045976,-0.044677,-0.054382,-0.041979
1.0939,-0.067855,-0.066769,-0.063779,-0.060324,-0.056959,-0.053106,-0.049559,-0.045976,-0.044686,-0.054376,-0.042
1.0939,-0.067852,-0.066787,-0.063752,-0.060327,-0.056968,-0.0531,-0.049544,-0.045963,-0.044683,-0.054379,-0.042
1.0939,-0.067861,-0.066803,-0.063718,-0.060324,-0.056992,-0.053097,-0.049532,-0.045957,-0.044665,-0.054364,-0.041997
1.094,-0.067852,-0.066809,-0.063706,-0.060318,-0.05702,-0.053091,-0.049547,-0.04596,-0.044646,-0.054354,-0.041991
1.0941,-0.067852,-0.066818,-0.063709,-0.060321,-0.057014,-0.05307,-0.049541,-0.045976,-0.044637,-0.05433,-0.041994
1.0941,-0.06784,-0.066812,-0.063718,-0.060318,-0.056992,-0.053066,-0.049544,-0.045966,-0.044628,-0.054287,-0.041982
1.0941,-0.06784,-0.066815,-0.063721,-0.060318,-0.056953,-0.053066,-0.049544,-0.045979,-0.044634,-0.054263,-0.041979
